company_name,siren_number,nic_number,legal_form,ape_code,address,postal_code,city,region,registration_date,deregistration_date,closing_date_2018_1,revenue_2018_1,turnover_2018_1,closing_date_2018_2,revenue_2018_2,turnover_2018_2,closing_date_2018_3,revenue_2018_3,turnover_2018_3,closing_date_2019_1,revenue_2019_1,turnover_2019_1,closing_date_2019_2,revenue_2019_2,turnover_2019_2,closing_date_2019_3,revenue_2019_3,turnover_2019_3,closing_date_2020_1,revenue_2020_1,turnover_2020_1,closing_date_2020_2,revenue_2020_2,turnover_2020_2,closing_date_2020_3,revenue_2020_3,turnover_2020_3,closing_date_2021_1,revenue_2021_1,turnover_2021_1,closing_date_2021_2,revenue_2021_2,turnover_2021_2,closing_date_2021_3,revenue_2021_3,turnover_2021_3,closing_date_2022_1,revenue_2022_1,turnover_2022_1,closing_date_2022_2,revenue_2022_2,turnover_2022_2,closing_date_2022_3,revenue_2022_3,turnover_2022_3,industry_sector,phone_number,website,reviews,schedule,instagram,facebook,twitter,linkedin,youtube,email,scraping_date,siren,dateCreationUniteLegale,dateDernierTraitementUniteLegale,nombrePeriodesUniteLegale,categorieEntreprise
LMK,905406468,17.0,Societe par actions simplifiee a associe unique,0000Z,30 AVENUE HENRI BARBUSSE,33700.0,MERIGNAC,Aquitaine-Limousin-Poitou-Charentes,2021-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,905406468.0,2021-11-22,2024-03-22T14:26:06,2.0,PME
JULIETTE INSTITUT,848307096,18.0,Societe a responsabilite limitee a associe unique,0000Z,3 RUE EUGENE TENOT,33800.0,BORDEAUX,Aquitaine-Limousin-Poitou-Charentes,2019-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,848307096.0,2019-01-25,2024-03-22T14:26:06,3.0,
CHAT'LOUNGE ISSOIRE,921927117,17.0,Société à responsabilité limitée,0000Z,2 Place Gilbert Gaillard,63000.0,CLERMONT FERRAND,Auvergne-Rhône-Alpes,2022-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,921927117.0,2022-12-01,2024-03-22T14:26:06,2.0,
LA BRASSERIE DE MARGOT,852894005,10.0,Societe a responsabilite limitee a associe unique,0000Z,60 AVENUE GAMBETTA,26100.0,ROMANS SUR ISERE,Auvergne-Rhône-Alpes,2019-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,852894005.0,2019-08-01,2024-03-22T14:26:06,3.0,PME
LYRS,905402079,16.0,Societe par actions simplifiee a associe unique,0000Z,41 AVENUE JULES JULIEN,31400.0,TOULOUSE,Languedoc-Roussillon-Midi-Pyrénées,2021-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,905402079.0,2021-11-12,2024-03-22T14:26:06,2.0,PME
DIRAT,919930057,14.0,Société à responsabilité limitée à associé unique,0000Z,1110 ROUTE DE BOURDOUS,82100.0,ST AIGNAN,Languedoc-Roussillon-Midi-Pyrénées,2022-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,919930057.0,2022-10-03,2024-03-22T14:26:06,2.0,
LE FABIOLI,853479111,17.0,Societe a responsabilite limitee,0000Z,44 AVENUE DE LA CROIX SAINT MARTIN,3200.0,VICHY,Auvergne-Rhône-Alpes,2019-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,853479111.0,2019-08-09,2024-03-22T14:26:06,2.0,PME
CYCLABLE BESANCON,921940078,14.0,Société par actions simplifiée à associé unique,0000Z,21B Rue Joachim Du Bellay,25000.0,BESANÇON,Bourgogne-Franche-Comté,2022-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,921940078.0,2022-12-05,2024-06-04T05:16:27,2.0,
AU FOURNIL DE MASNIERES,881926042,14.0,Societe a responsabilite limitee a associe unique,0000Z,24 ROUTE NATIONALE,59241.0,MASNIERES,Nord-Pas-de-Calais-Picardie,2020-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,881926042.0,2020-02-24,2024-03-22T14:26:06,2.0,PME
CAVE CADET-MATIGNON,953174166,17.0,Société par actions simplifiée,0000Z,4 PLACE DE LA MAIRIE,15290.0,LE ROUGET PERS,Auvergne-Rhône-Alpes,2023-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,953174166.0,2023-06-05,2024-06-05T20:05:33,2.0,
SASU CENTRE DE CONTROLE DU VILLAGE AUTO,812407674,17.0,Societe par actions simplifiee a associe unique,0000Z,IMPASSE TALBOT,9100.0,PAMIERS,Languedoc-Roussillon-Midi-Pyrénées,2015-07-08,,2018-09-30,,,2017-09-30,121634.0,14402.0,2016-09-30,142194.0,5216.0,2019-09-30,,,2018-09-30,,,2017-09-30,121634.0,14402.0,2020-09-30,,,2019-09-30,,,2018-09-30,,,2021-09-30,,,2020-09-30,,,2019-09-30,,,,,,,,,,,,,,,,,,,,,,,,812407674.0,2015-07-06,2024-03-22T14:26:06,2.0,PME
CHEZ JULIE ET WILLY,952837920,18.0,Société à responsabilité limitée,0000Z,31 RUE MAURICE FAURE,26140.0,ANNEYRON,Auvergne-Rhône-Alpes,2023-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,952837920.0,2023-05-24,2024-03-22T14:26:06,1.0,
M R,843957705,18.0,Societe a responsabilite limitee,0000Z,72 AVENUE DU DOCTEUR LOUIS BONNEFOUS,12000.0,RODEZ,Languedoc-Roussillon-Midi-Pyrénées,2018-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,843957705.0,2018-11-16,2024-03-22T14:26:06,2.0,PME
LUSO LIS SAS,844012443,17.0,Societe par actions simplifiee,0000Z,27 RUE PAUL BERT,94100.0,ST MAUR DES FOSSES,Ile-de-France,2018-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,844012443.0,2018-12-03,2024-03-22T14:26:06,2.0,PME
AS DE TREFLE S.D.J. LOIRE,922502158,12.0,Société par actions simplifiée,0000Z,31 RUE CHARLES DE GAULLE,42330.0,CHAMBOEUF,Auvergne-Rhône-Alpes,2022-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,922502158.0,2022-12-23,2024-04-25T15:06:12,2.0,
JPG HOSPITALITY,884260241,10.0,Societe par actions simplifiee,0000Z,25 RUE DES BOUCHERS,14400.0,BAYEUX,Normandie,2020-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,884260241.0,2020-06-16,2024-03-22T14:26:06,2.0,PME
KESRI MM,848272852,15.0,Societe par actions simplifiee a associe unique,0000Z,24 RUE PASTEUR,92300.0,LEVALLOIS PERRET,Ile-de-France,2019-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,848272852.0,2019-02-13,2024-03-22T14:26:06,3.0,
LIEBE BLUME,844109975,12.0,Societe par actions simplifiee,0000Z,28 RUE EMMANUEL CHABRIER,63000.0,CLERMONT FERRAND,Auvergne-Rhône-Alpes,2018-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,844109975.0,2018-11-13,2024-03-22T14:26:06,2.0,PME
Aline.Belle et Zen,802498493,13.0,Societe a responsabilite limitee a associe unique,0000Z,18 RUE DE LA FORET,35300.0,FOUGERES,Bretagne,2014-05-26,,2018-06-30,,,2017-06-30,,,2016-06-30,,,2019-06-30,,,2018-06-30,,,2017-06-30,,,2020-06-30,,,2019-06-30,,,2018-06-30,,,2021-06-30,,,2020-06-30,,,2019-06-30,,,,,,,,,,,,,,,,,,,,,,,,802498493.0,2014-05-14,2024-03-22T14:26:06,3.0,PME
TAXI JEAN PHILIPPE,849569660,12.0,Societe a responsabilite limitee a associe unique,0000Z,1267 Avenue Joseph Louis Ortolan,83100.0,TOULON,Provence-Alpes-Côte d'Azur,2019-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,849569660.0,2019-03-28,2024-03-22T14:26:06,2.0,PME
SARL SAINT ETIENNE-CINE,808865828,12.0,Societe a responsabilite limitee,0000Z,16 RUE BLAISE PASCAL,17180.0,PERIGNY,Aquitaine-Limousin-Poitou-Charentes,2015-01-13,,2018-03-31,,-740.0,2017-03-31,0.0,-44700.0,2016-03-31,0.0,-80.0,2019-03-31,,,2018-03-31,0.0,-740.0,2017-03-31,0.0,-44700.0,2020-03-31,,,2019-03-31,,,2018-03-31,0.0,-740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808865828.0,2014-11-13,2024-03-22T14:26:06,3.0,
LE PRES DE CHEZ SOI,844135335,17.0,Societe a responsabilite limitee,0000Z,14 RUE CHARLES DE GAULLE,72510.0,REQUEIL,Pays-de-la-Loire,2018-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,844135335.0,2018-11-12,2024-03-22T14:26:06,3.0,PME
JONASTEV,843649708,16.0,Societe en nom collectif,0000Z,RUE DES GROS MONTS,77140.0,NEMOURS,Ile-de-France,2018-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,843649708.0,2018-11-06,2024-07-08T09:14:10,3.0,PME
FOLKS & CO,921879169,16.0,Société à responsabilité limitée,0000Z,2 PLACE MEDARD,29000.0,QUIMPER,Bretagne,2022-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,921879169.0,2022-12-01,2024-03-22T14:26:06,2.0,
SJSA,832801443,17.0,Societe a responsabilite limitee,0000Z,21 RUE DE LA LIME,49600.0,BEAUPREAU EN MAUGES,Pays-de-la-Loire,2017-10-20,,2018-10-31,,,,,,,,,2019-10-31,,,2018-10-31,,,,,,2020-10-31,,,2019-10-31,,,2018-10-31,,,2021-10-31,,,2020-10-31,,,2019-10-31,,,,,,,,,,,,,,,,,,,,,,,,832801443.0,2017-10-20,2024-03-22T14:26:06,2.0,PME
B & G,922512025,11.0,Société par actions simplifiée,0000Z,LIEU DIT LES HIERES,5320.0,LA GRAVE,Provence-Alpes-Côte d'Azur,2022-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,922512025.0,2022-12-23,2024-07-20T05:08:09,3.0,
FSH,843985441,16.0,Societe a responsabilite limitee,0000Z,19 RUE DES FONTAINES,22400.0,PLANGUENOUAL,Bretagne,2018-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,843985441.0,2018-10-15,2024-04-16T19:00:13,1.0,
LA CAVE DU MAZARIN,905377693,15.0,Societe par actions simplifiee a associe unique,0000Z,95 RUE DE GRAVIGNY,91380.0,CHILLY MAZARIN,Ile-de-France,2021-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,905377693.0,2021-11-18,2024-03-22T14:26:06,3.0,PME
JTWL,905217055,11.0,Societe en nom collectif,0000Z,9 PLACE JEAN BUREAU,14130.0,PONT L EVEQUE,Normandie,2021-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,905217055.0,2021-11-06,2024-03-22T14:26:06,2.0,PME
COHERENCE RH,898208038,15.0,Societe par actions simplifiee,0000Z,16 BOULEVARD CHANZY,16300.0,BARBEZIEUX ST HILAIRE,Aquitaine-Limousin-Poitou-Charentes,2021-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,898208038.0,2021-04-14,2024-03-22T14:26:06,2.0,PME
EURL MARGULIES,882076235,10.0,Societe a responsabilite limitee a associe unique,0000Z,11 PLACE DE L EGLISE,35430.0,ST JOUAN DES GUERETS,Bretagne,2020-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,882076235.0,2020-03-02,2024-03-22T14:26:06,2.0,PME
EL ARABI CLAIR,882057268,14.0,Societe a responsabilite limitee a associe unique,0000Z,8 RUE MARCEAU,49100.0,ANGERS,Pays-de-la-Loire,2020-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,882057268.0,2020-03-04,2024-03-22T14:26:06,3.0,PME
AUXILIA PRO,821634300,15.0,Société par actions simplifiée,0000Z,1 RUE DES FREGATES,17220.0,LA JARNE,Aquitaine-Limousin-Poitou-Charentes,2016-07-25,2023-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,821634300.0,2016-07-21,2024-03-22T14:26:06,2.0,
SAS Antoine SEGARD,847883592,10.0,Societe par actions simplifiee a associe unique,0000Z,132 AVENUE JEAN JAURES,83130.0,LA GARDE,Provence-Alpes-Côte d'Azur,2019-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,847883592.0,2019-01-28,2024-03-22T14:26:06,1.0,
A. PAGNIER ASSAINISSEMENT,951332287,22.0,Société par actions simplifiée,0000Z,86 ALLEE DES GRANDS BOIS 2,4200.0,MISON,Provence-Alpes-Côte d'Azur,2023-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,951332287.0,2023-04-05,2024-03-22T14:26:06,3.0,
LES TROIS AMIS,802634428,14.0,Societe a responsabilite limitee,0000Z,9 PLACE DE LA REPUBLIQUE,6670.0,LEVENS,Provence-Alpes-Côte d'Azur,2014-06-03,,2018-03-31,,,2017-03-31,,,,,,2019-03-31,,,2018-03-31,,,2017-03-31,,,2020-03-31,,,2019-03-31,,,2018-03-31,,,2021-03-31,,,2020-03-31,,,2019-03-31,,,,,,,,,,,,,,,,,,,,,,,,802634428.0,2014-06-03,2024-03-22T14:26:06,3.0,PME
la boulangerie patisserie Fournil AB2,849594510,18.0,Societe par actions simplifiee,0000Z,21 Avenue General Leclerc,95240.0,CORMEILLES EN PARISIS,,2019-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,849594510.0,2019-04-01,2024-03-22T14:26:06,2.0,PME
ESSAID,824256689,12.0,Societe a responsabilite limitee a associe unique,0000Z,1 ALLEE CLAUDE DEBUSSY,77340.0,PONTAULT COMBAULT,Ile-de-France,2016-12-09,2021-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,824256689.0,2016-12-09,2024-03-22T14:26:06,2.0,
STELLA,811609411,20.0,Societe a responsabilite limitee a associe unique,0000Z,49 RUE CHARLES DE GAULLE,69210.0,L ARBRESLE,Auvergne-Rhône-Alpes,2015-05-29,,2018-09-30,,,2017-09-30,,,2016-09-30,,,2019-09-30,,,2018-09-30,,,2017-09-30,,,2020-09-30,,,2019-09-30,,,2018-09-30,,,2021-09-30,,,2020-09-30,,,2019-09-30,,,,,,,,,,,,,,,,,,,,,,,,811609411.0,2015-05-07,2024-03-22T14:26:06,3.0,PME
BOULANGERIE PITARD BERNE,898213889,14.0,Societe a responsabilite limitee,0000Z,98 RUE DE LA MADELEINE,72000.0,LE MANS,Pays-de-la-Loire,2021-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,898213889.0,2021-04-14,2024-03-22T14:26:06,2.0,PME
CABINET DE PSYCHOLOGIE DU MUY,844115089,14.0,Societe a responsabilite limitee a associe unique,0000Z,CHEMIN DES PIGNATELLES,83920.0,LA MOTTE,Provence-Alpes-Côte d'Azur,2018-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,844115089.0,2018-11-26,2024-03-22T14:26:06,2.0,PME
DA COSTA CHRISTOPHE,882054984,19.0,Societe par actions simplifiee a associe unique,0000Z,8 ROUTE DE SAINTES,17260.0,MONTPELLIER DE MEDILLAN,Aquitaine-Limousin-Poitou-Charentes,2020-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,882054984.0,2020-03-02,2024-03-22T14:26:06,3.0,PME
ETOILES POLAIRES,902691419,11.0,Societe en nom collectif,0000Z,7 B RUE MARIE ET ROBERT DUBOIS,78200.0,MANTES LA JOLIE,Ile-de-France,2021-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,902691419.0,2021-08-31,2024-03-22T14:26:06,2.0,PME
HOLDING VR,905396362,14.0,Societe a responsabilite limitee a associe unique,0000Z,1 SQUARE DE LA CHAPELLE,95470.0,SURVILLIERS,,2021-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,905396362.0,2021-11-22,2024-03-22T14:26:06,1.0,
EURL STANISLAS DANELUZZI,877541250,16.0,Societe a responsabilite limitee a associe unique,0000Z,22 RUE GEORGES COURTELINE,72190.0,COULAINES,Pays-de-la-Loire,2019-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,877541250.0,2019-09-25,2024-03-22T14:26:06,2.0,PME
JASY,848233649,13.0,Societe par actions simplifiee a associe unique,0000Z,1 AVENUE DU GAO,40660.0,MESSANGES,Aquitaine-Limousin-Poitou-Charentes,2019-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,848233649.0,2019-02-12,2024-06-12T05:16:51,3.0,PME
EASY TAXI PLUS,920037694,14.0,Société par actions simplifiée,0000Z,360 QUAI DES ENTREPRISES,84660.0,MAUBEC,Provence-Alpes-Côte d'Azur,2022-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,920037694.0,2022-10-05,2024-03-22T14:26:06,2.0,
L-SAMSON,829165000,11.0,Societe a responsabilite limitee a associe unique,0000Z,8 RUE DES TOURAILLES,35120.0,HIREL,Bretagne,2017-04-21,,2018-05-31,,,,,,,,,2019-05-31,,,2018-05-31,,,,,,2020-05-31,,,2019-05-31,,,2018-05-31,,,2021-05-31,,,2020-05-31,,,2019-05-31,,,2022-05-31,,,2021-05-31,,,2020-05-31,,,,,,,,,,,,,,,829165000.0,2017-04-21,2024-03-22T14:26:06,3.0,PME
BILLIE,919130500,11.0,Société par actions simplifiée,0000Z,2 Rue Champeaux,10000.0,TROYES,Alsace-Champagne-Ardenne-Lorraine,2022-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,919130500.0,2022-09-12,2024-03-22T14:26:06,4.0,
BARB'HAIR,953076270,16.0,Société par actions simplifiée à associé unique,0000Z,18 RUE DURANT,30170.0,ST HIPPOLYTE DU FORT,Languedoc-Roussillon-Midi-Pyrénées,2023-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,953076270.0,2023-06-01,2024-03-22T14:26:06,2.0,
VAG,849399431,14.0,Societe a responsabilite limitee,0000Z,9 rue des Puits,34660.0,COURNONTERRAL,Languedoc-Roussillon-Midi-Pyrénées,2019-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,849399431.0,2019-03-20,2024-03-22T14:26:06,2.0,PME
BERU,793294810,15.0,Societe a responsabilite limitee a associe unique,0000Z,LA TEILLAIS,35580.0,BAULON,Bretagne,2013-05-29,,2018-05-31,1736593.0,32199.0,2017-05-31,,,2016-05-31,1874861.0,38337.0,,,,,,,,,,2020-05-31,,,2019-05-31,,,2018-05-31,1736593.0,32199.0,2021-05-31,,,2020-05-31,,,2019-05-31,,,,,,,,,,,,,,,,,,,,,,,,793294810.0,2013-05-30,2024-03-22T14:26:06,3.0,PME
MAISON FOURMOND,918375544,15.0,Société à responsabilité limitée,0000Z,71 AVENUE DE VERDUN,56000.0,VANNES,Bretagne,2022-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,918375544.0,2022-08-16,2024-03-22T14:26:06,2.0,
BAR TABAC LES ARCADES,898221510,16.0,Societe en nom collectif,0000Z,16 AVENUE CORNICHE D OR,6590.0,THEOULE SUR MER,Provence-Alpes-Côte d'Azur,2021-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,898221510.0,2021-04-13,2024-03-22T14:26:06,2.0,PME
LE VESTIAIRE DES GARCONS,878515352,10.0,Societe par actions simplifiee a associe unique,0000Z,5 AVENUE DE PURPAN,31700.0,BLAGNAC,Languedoc-Roussillon-Midi-Pyrénées,2019-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,878515352.0,2019-10-16,2024-03-22T14:26:06,2.0,PME
B.D.G. Sport 2,898201181,10.0,Societe a responsabilite limitee,0000Z,309 COURS EMILE ZOLA,69100.0,VILLEURBANNE,Auvergne-Rhône-Alpes,2021-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,898201181.0,2021-04-03,2024-03-22T14:26:06,2.0,PME
QUILLES ET PAPILLES,828762534,18.0,Societe a responsabilite limitee a associe unique,0000Z,41 RUE FENELON,24610.0,VILLEFRANCHE DE LONCHAT,Aquitaine-Limousin-Poitou-Charentes,2017-04-03,,2018-09-30,,,,,,,,,2019-09-30,,,2018-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828762534.0,2017-04-03,2024-03-22T14:26:06,3.0,PME
HOTEL LE SUQUET CANNES,905408118,16.0,Societe par actions simplifiee a associe unique,0000Z,1 CHEMIN DE LA TOUSQUE,6110.0,LE CANNET,Provence-Alpes-Côte d'Azur,2021-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,905408118.0,2021-11-22,2024-07-13T05:16:17,2.0,PME
LE FOURNIL DU BELVEDERE,817595010,15.0,Societe a responsabilite limitee,0000Z,27 RUE LOUIS PASTEUR,76130.0,MONT ST AIGNAN,Normandie,2016-01-12,,2018-06-30,,,2017-06-30,,,,,,2019-06-30,,,2018-06-30,,,2017-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817595010.0,2016-01-06,2024-03-22T14:26:06,3.0,
AMOUR ET DANSE,898153689,10.0,Societe a responsabilite limitee a associe unique,0000Z,16 Pole Activite,13670.0,SAINT ANDIOL,Provence-Alpes-Côte d'Azur,2021-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,898153689.0,2021-04-12,2024-03-22T14:26:06,2.0,PME
MARGOTTON,882958622,12.0,Societe par actions simplifiee a associe unique,0000Z,6 RUE DOMINIQUE DE GOURGUES,40000.0,MONT DE MARSAN,Aquitaine-Limousin-Poitou-Charentes,2020-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,882958622.0,2020-04-20,2024-05-08T05:07:37,2.0,PME
SAS DESCOSTES FOOD,878264506,14.0,Societe par actions simplifiee,0000Z,11 RUE HIPPOLYTE SAVARY,81000.0,ALBI,Languedoc-Roussillon-Midi-Pyrénées,2019-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,878264506.0,2019-10-17,2024-03-22T14:26:06,2.0,PME
RUFFET-THORAVAL,848592283,16.0,Societe par actions simplifiee,0000Z,13 PLACE DE LA GRANDE PORTE,22950.0,TREGUEUX,Bretagne,2019-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,848592283.0,2019-02-21,2024-04-23T05:18:09,3.0,PME
LES MOMES,883062606,16.0,Societe a responsabilite limitee a associe unique,0000Z,53 AVENUE DE LA LIBERATION,33360.0,LATRESNE,Aquitaine-Limousin-Poitou-Charentes,2020-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN INSTANCE DE CHIFFREMENT,,,,,,,,,,,,883062606.0,2020-04-27,2024-03-22T14:26:06,3.0,PME
